I_MagicNumber;I_ATRPeriod;I_AtRisk;I_StoplossMethod;I_ReversionPercent;I_StoplossATRMultiplier;I_TypicalSpread;I_MaxLotSize;I_RiskRewardRatio;I_LimitStopOrderExpiryMins;I_HiddenStoplossOffset;I_TradingStartHour;I_TradingEndHour;I_LogResultsInFile;End_Account_Balance;End_Account_Equity;Total P&L;NoTrades;NoWinTrades;WinRatio;MaxDrawdown;TotalTradeProfit;P&L_DD_Ratio;P&L_NoTrades_Ratio
20200505;4;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9270.37194000;9270.37194000;0.00000000;282;85;0.30;941.8316;-729.6281;-0.7747;-2.587334
20200505;5;20.0000;LowOrHighOfLast2Candles;0;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9178.73596000;9178.73596000;0.00000000;353;107;0.30;970.8269;-821.2640;-0.8459;-2.326527
20200505;4;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9451.88405000;9451.88405000;0.00000000;237;72;0.30;721.3556;-548.1159;-0.7598;-2.312726
20200505;5;20.0000;LowOrHighOfLast2Candles;10;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9206.45864000;9206.45864000;0.00000000;308;91;0.30;816.9127;-793.5414;-0.9714;-2.576433
20200505;4;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9137.56965000;9137.56965000;0.00000000;191;49;0.26;940.9003;-862.4303;-0.9166;-4.515342
20200505;5;20.0000;LowOrHighOfLast2Candles;20;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9024.13201000;9024.13201000;0.00000000;253;69;0.27;1033.9310;-975.8680;-0.9438;-3.857186
20200505;4;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9287.37917000;9287.37917000;0.00000000;140;33;0.24;788.2608;-712.6208;-0.9040;-5.090149
20200505;5;20.0000;LowOrHighOfLast2Candles;30;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;8901.33306000;8901.33306000;0.00000000;197;47;0.24;1126.7769;-1098.6669;-0.9751;-5.576990
20200505;4;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9369.27176000;9369.27176000;0.00000000;107;24;0.22;677.1682;-630.7282;-0.9314;-5.894656
20200505;5;20.0000;LowOrHighOfLast2Candles;40;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9116.05969000;9116.05969000;0.00000000;157;37;0.24;883.9403;-883.9403;-1.0000;-5.630193
20200505;4;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;9244.80290000;9244.80290000;0.00000000;80;13;0.16;803.9071;-755.1971;-0.9394;-9.439964
20200505;5;20.0000;LowOrHighOfLast2Candles;50;2.0000;0.000300;5.000000;2.000000;60;0.000000;8;19;1;8739.21861000;8739.21861000;0.00000000;112;15;0.13;1260.7814;-1260.7814;-1.0000;-11.256977
